étang	étang	n.	m.			false
étape	étape	n.	f.			false
état	état	n.	m.			false
été	été	n.	m.			false
éteindre	éteindre	v.				false
étendre	étendre	v.				false
étendue	étendue	n.	f.			false
éternel	éternel	adj.				false
éternité	éternité	n.	f.			false
étincelle	étincelle	n.	f.			false
étiquetage	étiquetage	n.	m.			false
étiquette	étiquette	n.	f.			false
étoffe	étoffe	n.	f.			false
étoile	étoile	n.	f.			false
étonnement	étonnement	n.	m.			false
étonner	étonner	v.				false
étouffer	étouffer	v.				false
étourderie	étourderie	n.	f.			false
étrange	étrange	adj.				false
étranger	étranger	n.	m.			false
être	être	v.				false
être	être	n.	m.			false
étreinte	étreinte	n.	f.			false
étroit	étroit	adj.				false
étude	étude	n.	f.			false
étudiant	étudiant	n.	m.			false
étudier	étudier	v.				false
euphorie	euphorie	n.	f.			false
évacuation	évacuation	n.	f.			false
évadé	évadé	n.	m.			false
évaluation	évaluation	n.	f.			false
évanouissement	évanouissement	n.	m.			false
évasion	évasion	n.	f.			false
événement	événement	n.	m.			false
éventail	éventail	n.	m.			false
éventualité	éventualité	n.	f.			false
évidemment	évidemment	adv.				false
évidence	évidence	n.	f.			false
évident	évident	adj.				false
évier	évier	n.	m.			false
éviter	éviter	v.				false
évolution	évolution	n.	f.			false
exact	exact	adj.				false
exactement	exactement	adv.				false
exactitude	exactitude	n.	f.			false
exagération	exagération	n.	f.			false
examen	examen	n.	m.			false
examiner	examiner	v.				false
exaspération	exaspération	n.	f.			false
excellent	excellent	adj.				false
exception	exception	n.	f.			false
excès	excès	n.	m.			false
excitation	excitation	n.	f.			false
exclamation	exclamation	n.	f.			false
excursion	excursion	n.	f.			false
excuse	excuse	n.	f.			false
excuser	excuser	v.				false
exemple	exemple	n.	m.			false
exercice	exercice	n.	m.			false
exigence	exigence	n.	f.			false
exil	exil	n.	m.			false
existence	existence	n.	f.			false
exister	exister	v.				false
expansion	expansion	n.	f.			false
expédition	expédition	n.	f.			false
expérience	expérience	n.	f.			false
expert	expert	n.	m.			false
explication	explication	n.	f.			false
expliquer	expliquer	v.				false
exploit	exploit	n.	m.			false
explorateur	explorateur	n.	m.			false
exploration	exploration	n.	f.			false
explosion	explosion	n.	f.			false
exposé	exposé	n.	m.			false
exposer	exposer	v.				false
exposition	exposition	n.	f.			false
exprès	exprès	adj.				false
expression	expression	n.	f.			false
exprimer	exprimer	v.				false
extérieur	extérieur	n.	m.			false
extrait	extrait	n.	m.			false
extraordinaire	extraordinaire	adj.				false
extrême	extrême	adj.				false
extrêmement	extrêmement	adv.				false
extrémité	extrémité	n.	f.			false
fabrication	fabrication	n.	f.			false
fabriquer	fabriquer	v.				false
façade	façade	n.	f.			false
face	face	n.	f.			false
facile	facile	adj.				false
facilement	facilement	adv.				false
facilité	facilité	n.	f.			false
façon	façon	n.	f.			false
facteur	facteur	n.	m.			false
facture	facture	n.	f.			false
faculté	faculté	n.	f.			false
faible	faible	adj.				false
faiblesse	faiblesse	n.	f.			false
faillir	faillir	v.				false
faim	faim	n.	f.			false
faire	faire	v.				false
fait	fait	n.	m.			false
falaise	falaise	n.	f.			false
falloir	falloir	v.				false
fameux	fameux	adj.				false
familiarité	familiarité	n.	f.			false
familier	familier	adj.				false
famille	famille	n.	f.			false
famine	famine	n.	f.			false
fantaisie	fantaisie	n.	f.			false
fantôme	fantôme	n.	m.			false
farce	farce	n.	f.			false
fardeau	fardeau	n.	m.			false
farine	farine	n.	f.			false
fascination	fascination	n.	f.			false
fatigue	fatigue	n.	f.			false
fatiguer	fatiguer	v.				false
faune	faune	n.	f.			false
fausseté	fausseté	n.	f.			false
faute	faute	n.	f.			false
fauteuil	fauteuil	n.	m.			false
faux	faux	adj.				false
faveur	faveur	n.	f.			false
favoritisme	favoritisme	n.	m.			false
fée	fée	n.	f.			false
félicitations	félicitations	n.	f.	pl.		false
félin	félin	n.	m.			false
femme	femme	n.	f.			false
fenêtre	fenêtre	n.	f.			false
fer	fer	n.	m.			false
ferme	ferme	adj.				false
ferme	ferme	n.	f.			false
fermé	fermé	adj.				false
fermer	fermer	v.				false
fermeté	fermeté	n.	f.			false
fermeture	fermeture	n.	f.			false
féroce	féroce	adj.				false
férocité	férocité	n.	f.			false
ferraille	ferraille	n.	f.			false
fesse	fesse	n.	f.			false
festin	festin	n.	m.			false
festival	festival	n.	m.			false
festivité	festivité	n.	f.			false
fête	fête	n.	f.			false
fêter	fêter	v.				false
feu	feu	n.	m.			false
feuillage	feuillage	n.	m.			false
feuille	feuille	n.	f.			false
février	février	n.	m.			false
fiasco	fiasco	n.	m.			false
ficelle	ficelle	n.	f.			false
fiche	fiche	n.	f.			false
fichier	fichier	n.	m.			false
fiction	fiction	n.	f.			false
fidèle	fidèle	adj.				false
fidélité	fidélité	n.	f.			false
fier	fier	adj.				false
fierté	fierté	n.	f.			false
fièvre	fièvre	n.	f.			false
figure	figure	n.	f.			false
fil	fil	n.	m.			false
file	file	n.	f.			false
filer	filer	v.				false
filet	filet	n.	m.			false
fille	fille	n.	f.			false
fillette	fillette	n.	f.			false
film	film	n.	m.			false
fils	fils	n.	m.			false
fin	fin	adj.				false
fin	fin	n.	f.			false
fin de semaine	fin de semaine	n.	f.			false
finale	finale	n.	f.			false
finalement	finalement	adv.				false
finesse	finesse	n.	f.			false
finir	finir	v.				false
firmament	firmament	n.	m.			false
firme	firme	n.	f.			false
fissure	fissure	n.	f.			false
fixe	fixe	adj.				false
fixer	fixer	v.				false
flacon	flacon	n.	m.			false
flair	flair	n.	m.			false
flamme	flamme	n.	f.			false
flaque	flaque	n.	f.			false
fléau	fléau	n.	m.			false
flèche	flèche	n.	f.			false
fleur	fleur	n.	f.			false
fleuve	fleuve	n.	m.			false
flexibilité	flexibilité	n.	f.			false
flocon	flocon	n.	m.			false
floraison	floraison	n.	f.			false
flore	flore	n.	f.			false
flot	flot	n.	m.			false
flotter	flotter	v.				false
flute	flute	n.	f.			true
flûte	flûte	n.	f.			false
foin	foin	n.	m.			false
fois	fois	n.	f.			false
folie	folie	n.	f.			false
fonction	fonction	n.	f.			false
fonctionnaire	fonctionnaire	n.	m.			false
fonctionnement	fonctionnement	n.	m.			false
fonctionner	fonctionner	v.				false
fond	fond	n.	m.			false
fondation	fondation	n.	f.			false
fondre	fondre	v.				false
fontaine	fontaine	n.	f.			false
football	football	n.	m.			false
force	force	n.	f.			false
forcément	forcément	adv.				false
forcer	forcer	v.				false
forêt	forêt	n.	f.			false
formalité	formalité	n.	f.			false
format	format	n.	m.			false
formation	formation	n.	f.			false
forme	forme	n.	f.			false
former	former	v.				false
formidable	formidable	adj.				false
formulaire	formulaire	n.	m.			false
formulation	formulation	n.	f.			false
formule	formule	n.	f.			false
fort	fort	adj.				false
fort	fort	adv.				false
fort	fort	n.	m.			false
forteresse	forteresse	n.	f.			false
fortune	fortune	n.	f.			false
fossé	fossé	n.	m.			false
fou	fou	n.	m.			false
fou	fou	adj.				false
foudre	foudre	n.	f.			false
fougue	fougue	n.	f.			false
fouille	fouille	n.	f.			false
fouiller	fouiller	v.				false
fouillis	fouillis	n.	m.			false
foule	foule	n.	f.			false
four	four	n.	m.			false
fourmi	fourmi	n.	f.			false
fourrure	fourrure	n.	f.			false
foyer	foyer	n.	m.			false
fracas	fracas	n.	m.			false
fraction	fraction	n.	f.			false
fracture	fracture	n.	f.			false
fragile	fragile	adj.				false
fraicheur	fraicheur	n.	f.			true
fraîcheur	fraîcheur	n.	f.			false
frais	frais	adj.				false
fraise	fraise	n.	f.			false
framboise	framboise	n.	f.			false
français	français	n.	m.			false
français	français	adj.				false
franchement	franchement	adv.				false
franchir	franchir	v.				false
franchise	franchise	n.	f.			false
frappe	frappe	n.	f.			false
frapper	frapper	v.				false
frayeur	frayeur	n.	f.			false
frein	frein	n.	m.			false
frémissement	frémissement	n.	m.			false
fréquence	fréquence	n.	f.			false
fréquenter	fréquenter	v.				false
frère	frère	n.	m.			false
frisson	frisson	n.	m.			false
froid	froid	adj.				false
froid	froid	n.	m.			false
froideur	froideur	n.	f.			false
fromage	fromage	n.	m.			false
front	front	n.	m.			false
frontière	frontière	n.	f.			false
frotter	frotter	v.				false
fruit	fruit	n.	m.			false
frustration	frustration	n.	f.			false
fuir	fuir	v.				false
fuite	fuite	n.	f.			false
fumée	fumée	n.	f.			false
fumer	fumer	v.				false
fumeur	fumeur	n.	m.			false
funérailles	funérailles	n.	f.	pl.		false
fureur	fureur	n.	f.			false
fusée	fusée	n.	f.			false
fusil	fusil	n.	m.			false
fusion	fusion	n.	f.			false
futur	futur	n.	m.			false
gâchis	gâchis	n.	m.			false
gadoue	gadoue	n.	f.			false
gaffe	gaffe	n.	f.			false
gag	gag	n.	m.			false
gagner	gagner	v.				false
gaieté	gaieté	n.	f.			false
gain	gain	n.	m.			false
galerie	galerie	n.	f.			false
galop	galop	n.	m.			false
gamin	gamin	n.	m.			false
gamme	gamme	n.	f.			false
gant	gant	n.	m.			false
garage	garage	n.	m.			false
garantie	garantie	n.	f.			false
garçon	garçon	n.	m.			false
garde	garde	n.	f.			false
garde-robe	garde-robe	n.	f.			false
garder	garder	v.				false
garderie	garderie	n.	f.			false
gardien	gardien	n.	m.			false
gare	gare	n.	f.			false
gars	gars	n.	m.			false
gaspillage	gaspillage	n.	m.			false
gastronomie	gastronomie	n.	f.			false
gâteau	gâteau	n.	m.			false
gauche	gauche	n.	f.			false
gauche	gauche	adj.				false
gaz	gaz	n.	m.			false
gazon	gazon	n.	m.			false
géant	géant	n.	m.			false
gelée	gelée	n.	f.			false
gémir	gémir	v.				false
gémissement	gémissement	n.	m.			false
gêne	gêne	n.	f.			false
général	général	adj.				false
général	général	n.	m.			false
généralité	généralité	n.	f.			false
génération	génération	n.	f.			false
généreux	généreux	adj.				false
générosité	générosité	n.	f.			false
génie	génie	n.	m.			false
genou	genou	n.	m.			false
genre	genre	n.	m.			false
gens	gens	n.	m.	pl.		false
gens	gens	n.	f.	pl.		false
gentil	gentil	adj.				false
gentillesse	gentillesse	n.	f.			false
géographie	géographie	n.	f.			false
gérant	gérant	n.	m.			false
geste	geste	n.	m.			false
gestion	gestion	n.	f.			false
gibier	gibier	n.	m.			false
gifle	gifle	n.	f.			false
gisement	gisement	n.	m.			false
gite	gite	n.	m.			true
gîte	gîte	n.	m.			false
glace	glace	n.	f.			false
glacé	glacé	adj.				false
glisse	glisse	n.	f.			false
glisser	glisser	v.				false
globe	globe	n.	m.			false
gloire	gloire	n.	f.			false
golf	golf	n.	m.			false
golfe	golfe	n.	m.			false
gorge	gorge	n.	f.			false
gouffre	gouffre	n.	m.			false
gourmandise	gourmandise	n.	f.			false
gout	gout	n.	m.			true
goût	goût	n.	m.			false
gouter	gouter	v.				true
goûter	goûter	v.				false
goutte	goutte	n.	f.			false
gouvernail	gouvernail	n.	m.			false
gouvernement	gouvernement	n.	m.			false
grâce	grâce	n.	f.			false
graffiti	graffiti	n.	m.			false
graisse	graisse	n.	f.			false
grammaire	grammaire	n.	f.			false
gramme	gramme	n.	m.			false
grand	grand	n.	m.			false
grand	grand	adj.				false
grand-maman	grand-maman	n.	f.			false
grand-mère	grand-mère	n.	f.			false
grand-papa	grand-papa	n.	m.			false
grand-père	grand-père	n.	m.			false
grandeur	grandeur	n.	f.			false
grandir	grandir	v.				false
gras	gras	adj.				false
gratitude	gratitude	n.	f.			false
gratte-ciel	gratte-ciel	n.	m.			false
grave	grave	adj.				false
gravité	gravité	n.	f.			false
grenier	grenier	n.	m.			false
grenouille	grenouille	n.	f.			false
grève	grève	n.	f.			false
griffe	griffe	n.	f.			false
grimace	grimace	n.	f.			false
grincement	grincement	n.	m.			false
grippe	grippe	n.	f.			false
gris	gris	adj.				false
gris	gris	n.	m.			false
grognement	grognement	n.	m.			false
grondement	grondement	n.	m.			false
gros	gros	adj.				false
grossesse	grossesse	n.	f.			false
grosseur	grosseur	n.	f.			false
grossièreté	grossièreté	n.	f.			false
grotte	grotte	n.	f.			false
groupe	groupe	n.	m.			false
guérir	guérir	v.				false
guérison	guérison	n.	f.			false
guerre	guerre	n.	f.			false
guerrier	guerrier	n.	m.			false
gueule	gueule	n.	f.			false
guide	guide	n.	m.			false
guider	guider	v.				false
guitare	guitare	n.	f.			false
guitariste	guitariste	n.	m.			false
gymnastique	gymnastique	n.	f.			false
habile	habile	adj.				false
habileté	habileté	n.	f.			false
habillement	habillement	n.	m.			false
habiller	habiller	v.				false
habit	habit	n.	m.			false
habitant	habitant	n.	m.			false
habitat	habitat	n.	m.			false
habiter	habiter	v.				false
habitude	habitude	n.	f.			false
habituer	habituer	v.				false
hache	hache	n.	f.			false
haie	haie	n.	f.			false
haine	haine	n.	f.			false
haïr	haïr	v.				false
haleine	haleine	n.	f.			false
hallucination	hallucination	n.	f.			false
haltère	haltère	n.	m.			false
hameçon	hameçon	n.	m.			false
hanche	hanche	n.	f.			false
handicap	handicap	n.	m.			false
hangar	hangar	n.	m.			false
hantise	hantise	n.	f.			false
harmonie	harmonie	n.	f.			false
hasard	hasard	n.	m.			false
hâte	hâte	n.	f.			false
hausse	hausse	n.	f.			false
haut	haut	adj.				false
haut	haut	adv.				false
hauteur	hauteur	n.	f.			false
hélas	hélas	interj.				false
hélicoptère	hélicoptère	n.	m.			false
hémorragie	hémorragie	n.	f.			false
herbe	herbe	n.	f.			false
héritage	héritage	n.	m.			false
héritier	héritier	n.	m.			false
héroïsme	héroïsme	n.	m.			false
héros	héros	n.	m.			false
hésitation	hésitation	n.	f.			false
hésiter	hésiter	v.				false
heure	heure	n.	f.			false
heureusement	heureusement	adv.				false
heureux	heureux	adj.				false
hier	hier	adv.				false
hirondelle	hirondelle	n.	f.			false
histoire	histoire	n.	f.			false
historien	historien	n.	m.			false
historique	historique	n.	m.			false
hiver	hiver	n.	m.			false
hochement	hochement	n.	m.			false
hockey	hockey	n.	m.			false
hockeyeur	hockeyeur	n.	m.			false
hommage	hommage	n.	m.			false
homme	homme	n.	m.			false
honnêteté	honnêteté	n.	f.			false
honneur	honneur	n.	m.			false
honte	honte	n.	f.			false
hôpital	hôpital	n.	m.			false
hoquet	hoquet	n.	m.			false
horaire	horaire	n.	m.			false
horizon	horizon	n.	m.			false
horloge	horloge	n.	f.			false
horoscope	horoscope	n.	m.			false
horreur	horreur	n.	f.			false
horrible	horrible	adj.				false
hors de	hors de	prép.				false
hospitalisation	hospitalisation	n.	f.			false
hospitalité	hospitalité	n.	f.			false
hostilité	hostilité	n.	f.			false
hôte	hôte	n.	m.			false
hôtel	hôtel	n.	m.			false
huée	huée	n.	f.			false
huile	huile	n.	f.			false
huit	huit	dét.				false
humain	humain	adj.				false
humain	humain	n.	m.			false
humanité	humanité	n.	f.			false
humeur	humeur	n.	f.			false
humide	humide	adj.				false
humidité	humidité	n.	f.			false
humiliation	humiliation	n.	f.			false
humilité	humilité	n.	f.			false
humour	humour	n.	m.			false
hurlement	hurlement	n.	m.			false
hurler	hurler	v.				false
hygiène	hygiène	n.	f.			false
hypocrisie	hypocrisie	n.	f.			false
hypothèse	hypothèse	n.	f.			false
hystérie	hystérie	n.	f.			false
ici	ici	adv.				false
idéal	idéal	n.	m.			false
idée	idée	n.	f.			false
identité	identité	n.	f.			false
idiot	idiot	adj.				false
idole	idole	n.	f.			false
idylle	idylle	n.	f.			false
ignorance	ignorance	n.	f.			false
ignorer	ignorer	v.				false
il	il	pron.				false
il y a	il y a	v.			impers.	false
ile	ile	n.	f.			true
île	île	n.	f.			false
illégalité	illégalité	n.	f.			false
illusion	illusion	n.	f.			false
illustration	illustration	n.	f.			false
image	image	n.	f.			false
imagination	imagination	n.	f.			false
imaginer	imaginer	v.				false
imitateur	imitateur	n.	m.			false
imitation	imitation	n.	f.			false
imiter	imiter	v.				false
immédiatement	immédiatement	adv.				false
immense	immense	adj.				false
immeuble	immeuble	n.	m.			false
immigrant	immigrant	n.	m.			false
immigration	immigration	n.	f.			false
immigré	immigré	n.	m.			false
immobile	immobile	adj.				false
immobilité	immobilité	n.	f.			false
impact	impact	n.	m.			false
impasse	impasse	n.	f.			false
impatience	impatience	n.	f.			false
imperfection	imperfection	n.	f.			false
impertinence	impertinence	n.	f.			false
implication	implication	n.	f.			false
impolitesse	impolitesse	n.	f.			false
importance	importance	n.	f.			false
important	important	adj.				false
importation	importation	n.	f.			false
importer	importer	v.				false
impossibilité	impossibilité	n.	f.			false
impossible	impossible	adj.				false
impôt	impôt	n.	m.			false
impression	impression	n.	f.			false
imprévoyance	imprévoyance	n.	f.			false
improvisation	improvisation	n.	f.			false
imprudence	imprudence	n.	f.			false
impuissance	impuissance	n.	f.			false
impulsion	impulsion	n.	f.			false
inaction	inaction	n.	f.			false
inattention	inattention	n.	f.			false
incapable	incapable	adj.				false
incendie	incendie	n.	m.			false
incertitude	incertitude	n.	f.			false
incident	incident	n.	m.			false
incompétence	incompétence	n.	f.			false
incompréhension	incompréhension	n.	f.			false
inconnu	inconnu	adj.				false
inconnu	inconnu	n.	m.			false
inconvénient	inconvénient	n.	m.			false
incroyable	incroyable	adj.				false
indépendance	indépendance	n.	f.			false
indication	indication	n.	f.			false
indice	indice	n.	m.			false
indifférence	indifférence	n.	f.			false
indigestion	indigestion	n.	f.			false
indignation	indignation	n.	f.			false
indigner, s'	indigner, s'	v.				false
indiquer	indiquer	v.				false
indiscrétion	indiscrétion	n.	f.			false
individu	individu	n.	m.			false
indulgence	indulgence	n.	f.			false
industrie	industrie	n.	f.			false
inefficacité	inefficacité	n.	f.			false
inégalité	inégalité	n.	f.			false
inexactitude	inexactitude	n.	f.			false
infarctus	infarctus	n.	m.			false
infection	infection	n.	f.			false
infidélité	infidélité	n.	f.			false
infiniment	infiniment	adv.				false
infirmier	infirmier	n.	m.			false
infirmité	infirmité	n.	f.			false
influence	influence	n.	f.			false
information	information	n.	f.			false
informatique	informatique	n.	f.			false
infraction	infraction	n.	f.			false
ingéniosité	ingéniosité	n.	f.			false
ingratitude	ingratitude	n.	f.			false
initiative	initiative	n.	f.			false
injection	injection	n.	f.			false
injure	injure	n.	f.			false
injustice	injustice	n.	f.			false
innocence	innocence	n.	f.			false
innovation	innovation	n.	f.			false
inondation	inondation	n.	f.			false
inquiet	inquiet	adj.				false
inquiéter	inquiéter	v.				false
inquiétude	inquiétude	n.	f.			false
inscrire	inscrire	v.				false
insecte	insecte	n.	m.			false
insécurité	insécurité	n.	f.			false
insensibilité	insensibilité	n.	f.			false
insinuation	insinuation	n.	f.			false
insistance	insistance	n.	f.			false
insistant	insistant	adj.				false
insister	insister	v.				false
insolence	insolence	n.	f.			false
insomnie	insomnie	n.	f.			false
insouciance	insouciance	n.	f.			false
inspecteur	inspecteur	n.	m.			false
inspection	inspection	n.	f.			false
inspiration	inspiration	n.	f.			false
inspirer	inspirer	v.				false
installation	installation	n.	f.			false
installer	installer	v.				false
instant	instant	n.	m.			false
instinct	instinct	n.	m.			false
institution	institution	n.	f.			false
instruction	instruction	n.	f.			false
instrument	instrument	n.	m.			false
insuffisance	insuffisance	n.	f.			false
insulte	insulte	n.	f.			false
intégration	intégration	n.	f.			false
intelligence	intelligence	n.	f.			false
intelligent	intelligent	adj.				false
intempérie	intempérie	n.	f.			false
intense	intense	adj.				false
intensité	intensité	n.	f.			false
intention	intention	n.	f.			false
interdiction	interdiction	n.	f.			false
interdire	interdire	v.				false
intéressant	intéressant	adj.				false
intéresser	intéresser	v.				false
intérêt	intérêt	n.	m.			false
intérieur	intérieur	adj.				false
intérieur	intérieur	n.	m.			false
internet	internet	n.	m.			false
interrogation	interrogation	n.	f.			false
interroger	interroger	v.				false
interrompre	interrompre	v.				false
interruption	interruption	n.	f.			false
intervalle	intervalle	n.	m.			false
intervenir	intervenir	v.				false
intervention	intervention	n.	f.			false
interview	interview	n.	f.			false
intimité	intimité	n.	f.			false
intolérance	intolérance	n.	f.			false
intonation	intonation	n.	f.			false
intransigeance	intransigeance	n.	f.			false
intrépide	intrépide	adj.				false
intrigue	intrigue	n.	f.			false
intuition	intuition	n.	f.			false
inutile	inutile	adj.				false
inutilité	inutilité	n.	f.			false
invasion	invasion	n.	f.			false
inventer	inventer	v.				false
inventeur	inventeur	n.	m.			false
investigation	investigation	n.	f.			false
invisible	invisible	adj.				false
invitation	invitation	n.	f.			false
invité	invité	n.	m.			false
inviter	inviter	v.				false
ironie	ironie	n.	f.			false
irrespect	irrespect	n.	m.			false
irritation	irritation	n.	f.			false
issue	issue	n.	f.			false
itinéraire	itinéraire	n.	m.			false
jaillir	jaillir	v.				false
jalousie	jalousie	n.	f.			false
jamais	jamais	adv.				false
jambe	jambe	n.	f.			false
janvier	janvier	n.	m.			false
jappement	jappement	n.	m.			false
jardin	jardin	n.	m.			false
jardinage	jardinage	n.	m.			false
jaune	jaune	adj.				false
jaune	jaune	n.	m.			false
jazz	jazz	n.	m.			false
je	je	pron.				false
jet	jet	n.	m.			false
jeter	jeter	v.				false
jeu	jeu	n.	m.			false
jeudi	jeudi	n.	m.			false
jeune	jeune	adj.				false
jeune	jeune	n.	m.			false
jeunesse	jeunesse	n.	f.			false
joie	joie	n.	f.			false
joindre	joindre	v.				false
joli	joli	adj.				false
joue	joue	n.	f.			false
jouer	jouer	v.				false
jouet	jouet	n.	m.			false
joueur	joueur	n.	m.			false
jour	jour	n.	m.			false
journal	journal	n.	m.			false
journalisme	journalisme	n.	m.			false
journaliste	journaliste	n.	m.			false
journée	journée	n.	f.			false
joyau	joyau	n.	m.			false
joyeux	joyeux	adj.				false
judo	judo	n.	m.			false
juge	juge	n.	m.			false
jugement	jugement	n.	m.			false
juger	juger	v.				false
juillet	juillet	n.	m.			false
juin	juin	n.	m.			false
jumeau	jumeau	n.	m.			false
jument	jument	n.	f.			false
jungle	jungle	n.	f.			false
jupe	jupe	n.	f.			false
jurer	jurer	v.				false
juron	juron	n.	m.			false
jury	jury	n.	m.			false
jus	jus	n.	m.			false
jusqu'à	jusqu'à	prép.				false
jusque	jusque	prép.				false
juste	juste	adj.				false
juste	juste	adv.				false
justement	justement	adv.				false
justesse	justesse	n.	f.			false
justice	justice	n.	f.			false
karaté	karaté	n.	m.			false
kayak	kayak	n.	m.			false
kilomètre	kilomètre	n.	m.			false
klaxon	klaxon	n.	m.			false
là	là	adv.				false
la plupart	la plupart	pron.				false
là-bas	là-bas	adv.				false
là-haut	là-haut	adv.				false
laboratoire	laboratoire	n.	m.			false
lac	lac	n.	m.			false
lâche	lâche	adj.				false
lâcheté	lâcheté	n.	f.			false
lacune	lacune	n.	f.			false
laid	laid	adj.				false
laideur	laideur	n.	f.			false
laine	laine	n.	f.			false
laisser	laisser	v.				false
lait	lait	n.	m.			false
lame	lame	n.	f.			false
lamentation	lamentation	n.	f.			false
lampe	lampe	n.	f.			false
lance	lance	n.	f.			false
lancer	lancer	v.				false
langage	langage	n.	m.			false
langue	langue	n.	f.			false
lapin	lapin	n.	m.			false
large	large	adj.				false
largeur	largeur	n.	f.			false
larme	larme	n.	f.			false
laver	laver	v.				false
le	le	pron.				false
le	le	dét.				false
le leur	le leur	pron.				false
le mien	le mien	pron.				false
le sien	le sien	pron.				false
le tien	le tien	pron.				false
leçon	leçon	n.	f.			false
lecteur	lecteur	n.	m.			false
lecture	lecture	n.	f.			false
légende	légende	n.	f.			false
léger	léger	adj.				false
légèrement	légèrement	adv.				false
légèreté	légèreté	n.	f.			false
légume	légume	n.	m.			false
lendemain	lendemain	n.	m.			false
lent	lent	adj.				false
lentement	lentement	adv.				false
lenteur	lenteur	n.	f.			false
lequel	lequel	pron.				false
lessive	lessive	n.	f.			false
lettre	lettre	n.	f.			false
lever	lever	v.				false
lèvre	lèvre	n.	f.			false
lexique	lexique	n.	m.			false
liaison	liaison	n.	f.			false
libérer	libérer	v.				false
liberté	liberté	n.	f.			false
librairie	librairie	n.	f.			false
libre	libre	adj.				false
lien	lien	n.	m.			false
lier	lier	v.				false
lieu	lieu	n.	m.			false
lièvre	lièvre	n.	m.			false
ligne	ligne	n.	f.			false
ligue	ligue	n.	f.			false
limite	limite	n.	f.			false
linge	linge	n.	m.			false
lion	lion	n.	m.			false
liqueur	liqueur	n.	f.			false
liquide	liquide	n.	m.			false
lire	lire	v.				false
lisse	lisse	adj.				false
liste	liste	n.	f.			false
lit	lit	n.	m.			false
littérature	littérature	n.	f.			false
littoral	littoral	n.	m.			false
livraison	livraison	n.	f.			false
livre	livre	n.	m.			false
livrer	livrer	v.				false
local	local	n.	m.			false
locataire	locataire	n.	m.			false
logement	logement	n.	m.			false
logiciel	logiciel	n.	m.			false
logique	logique	n.	f.			false
loi	loi	n.	f.			false
loin	loin	adv.				false
lointain	lointain	adj.				false
loisir	loisir	n.	m.			false
loisirs	loisirs	n.	m.	pl.		false
long	long	adj.				false
long	long	n.	m.			false
longtemps	longtemps	adv.				false
longueur	longueur	n.	f.			false
lors de	lors de	prép.				false
lorsque	lorsque	conj.				false
louange	louange	n.	f.			false
loup	loup	n.	m.			false
lourd	lourd	adv.				false
lourd	lourd	adj.				false
loyauté	loyauté	n.	f.			false
loyer	loyer	n.	m.			false
lucidité	lucidité	n.	f.			false
lueur	lueur	n.	f.			false
lui	lui	pron.				false
lui	lui	pron.				false
lumière	lumière	n.	f.			false
lumineux	lumineux	adj.				false
lundi	lundi	n.	m.			false
lune	lune	n.	f.			false
lunettes	lunettes	n.	f.	pl.		false
lutte	lutte	n.	f.			false
luxe	luxe	n.	m.			false
macaroni	macaroni	n.	m.			false
machination	machination	n.	f.			false
machine	machine	n.	f.			false
machinerie	machinerie	n.	f.			false
mâchoire	mâchoire	n.	f.			false
madame	madame	n.	f.			false
mademoiselle	mademoiselle	n.	f.			false
magasin	magasin	n.	m.			false
magazine	magazine	n.	m.			false
magicien	magicien	n.	m.			false
magie	magie	n.	m.			false
magique	magique	adj.				false
magnétisme	magnétisme	n.	m.			false
magnifique	magnifique	adj.				false
mai	mai	n.	m.			false
maigre	maigre	adj.				false
maigreur	maigreur	n.	f.			false
maillot	maillot	n.	m.			false
main	main	n.	f.			false
main-d'oeuvre	main-d'oeuvre	n.	f.			false
maintenant	maintenant	adv.				false
maintenir	maintenir	v.				false
maintien	maintien	n.	m.			false
mais	mais	conj.				false
maison	maison	n.	f.			false
maitre	maitre	adj.				true
maître	maître	adj.				false
maître	maître	n.	m.			false
maitrise	maitrise	n.	f.			true
maîtrise	maîtrise	n.	f.			false
majorité	majorité	n.	f.			false
mal	mal	n.	m.			false
mal	mal	adj.				false
mal	mal	adv.				false
malade	malade	adj.				false
maladie	maladie	n.	f.			false
maladresse	maladresse	n.	f.			false
malaise	malaise	n.	m.			false
malchance	malchance	n.	f.			false
malentendu	malentendu	n.	m.			false
malfaiteur	malfaiteur	n.	m.			false
malgré	malgré	prép.				false
malheur	malheur	n.	m.			false
malheureusement	malheureusement	adv.				false
malheureux	malheureux	adj.				false
malhonnêteté	malhonnêteté	n.	f.			false
malice	malice	n.	f.			false
malpropreté	malpropreté	n.	f.			false
maman	maman	n.	f.			false
manche	manche	n.	f.			false
manche	manche	n.	m.			false
manchette	manchette	n.	f.			false
mandat	mandat	n.	m.			false
manger	manger	v.				false
manie	manie	n.	f.			false
maniement	maniement	n.	m.			false
manière	manière	n.	f.			false
manières	manières	n.	f.	pl.		false
manifestant	manifestant	n.	m.			false
manifestation	manifestation	n.	f.			false
manigance	manigance	n.	f.			false
mannequin	mannequin	n.	m.			false
manoeuvre	manoeuvre	n.	f.			false
manque	manque	n.	m.			false
manquer	manquer	v.				false
manteau	manteau	n.	m.			false
manuel	manuel	n.	m.			false
maquillage	maquillage	n.	m.			false
marais	marais	n.	m.			false
marbre	marbre	n.	m.			false
marchand	marchand	n.	m.			false
marchandise	marchandise	n.	f.			false
marche	marche	n.	f.			false
marché	marché	n.	m.			false
marcher	marcher	v.				false
